index,movie_id,Rating,gross_income_doller,budget,Vote,Gross,rm_apr,rm_aug,rm_dec,rm_feb,rm_jan,rm_jul,rm_jun,rm_mar,rm_may,rm_nov,rm_oct,rm_sep,Year,Duration,MetaScore,Name,producer,producer_no,pop_rank_producer,Producer_fb_like,actor_1_name,actor_1_no,pop_rank_actor_1,actor_1_fb_likes,actor_2_name,actor_2_no,pop_rank_actor_2,actor_2_fb_likes,actor_3_name,actor_3_no,pop_rank_actor_3,actor_3_fb_likes,composer,composer_no,pop_rank_composer,composer_fb_like,directors,director_no,pop_rank_director,director_fb_likes,total_rank,total_fb_like, Musical, Mystery,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Romance,Sci_Fi,Sport,Thriller,War,Western,Assamese,Bengali,Bhojpuri,English,Gujarati,Hindi,Kannada,Malayalam,Mandarin,Marathi,Punjabi,Tamil,Telugu,Tibetan,Urdu,class
1491,9389870,5.7,373271.0,1400000.0,41,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,124,0,Adventures of Jojo, Unknown,419,6.72,411821,Samiul Alam,3,7.33,0,Jashojeet Banerjee,1,6.0,23963,Padmanabha Dasgupta,1,6.0,0, Unknown,427,6.54,38071,Raj Chakraborty,13,6.77,1838597,6.56,2312452,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,8650270,6.9,5552.0,1400000.0,316,675101,0,0,0,0,0,0,0,0,0,0,0,1,2018,149,0,Nannu Dochukunduvate,Sudheer Babu Posani,1,5.0,161002,Sudheer Babu Posani,2,6.5,161002,Nabha Natesh,1,5.0,78762,Rajsekhar Aningi,2,6.5,0,B. Ajaneesh Loknath,3,7.0,0,R.S. Naidu,1,5.0,0,5.83,400766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1493,3802668,5.6,5831000.0,1400000.0,1705,675101,0,0,0,0,0,0,0,0,0,0,1,0,2014,160,0,Govindudu Andari Vaadele,Appa Rao Vakada,1,7.0,0,Ram Charan,15,6.87,5051308,Kajal Aggarwal,16,7.13,23797141,Srikanth,7,7.29,4450,Yuvan Shankar Raja,63,7.13,0,Krishna Vamsi,6,6.5,245063,6.99,29097962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1494,1999250,4.4,91583.0,840000.0,139,675101,0,0,0,0,0,0,0,1,0,0,0,0,2011,140,0,Singam Puli,Vasan,1,5.0,0,Jiiva,12,5.67,0,Ramya,2,7.5,0,Honey Rose,1,5.0,0,Mani Sharma,64,6.66,0,Sai Ramani,1,5.0,0,5.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1495,8011324,7.1,11159.0,1400000.0,648,675101,0,0,1,0,0,0,0,0,0,0,0,0,2018,173,0,Seethakaathi,Arun Vaidyanathan,2,5.5,0,Vijay Sethupathi,16,7.56,3381326,Archana,2,7.0,4468028,Mouli,3,6.0,0,Govind Menon,5,7.2,0,Balaji Tharaneetharan,2,7.0,0,6.71,7849354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1496,1503178,5.5,127667.0,1400000.0,351,675101,0,0,0,1,0,0,0,0,0,0,0,0,2010,160,0,Theeradha Vilaiyattu Pillai,Vikram Krishna,5,5.2,0,Vishal,15,6.13,321063,Sarah-Jane Dias,3,6.0,5340,Neetu Chandra,3,6.67,1163712,Yuvan Shankar Raja,63,7.13,0,Thiru,1,5.0,3643,6.02,1493758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1497,10585038,3.7,373271.0,140000.0,130,675101,0,0,0,0,0,0,0,0,1,0,0,0,2019,98,0,Bhoot Chaturdashi, Unknown,419,6.72,411821,Mrinmoy Adhikari,1,6.0,0,Soumendra Bhattacharya,1,6.0,0,Aryann Bhowmick,1,6.0,0, Unknown,427,6.54,38071,Shabbir Mallick,1,6.0,0,6.21,449892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,6270936,7.9,44787.0,1400000.0,1300,675101,0,0,0,0,0,0,0,0,0,1,0,0,2017,119,0,Aramm,Kotapadi Ramesh,1,8.0,49564,Nayanthara,7,5.86,200416,Ramachandran Durairaj,1,8.0,0,Sunu Lakshmi,1,8.0,0, Unknown,427,6.54,38071,Gopi Nainar,1,8.0,10587,7.4,298638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1499,8919390,5.6,4738.0,1400000.0,89,675101,0,0,0,0,0,0,1,0,0,0,0,0,2019,128,0,Rustum,Jayanna,3,7.0,0,Shivarajkumar,4,7.0,153513,Shraddha Srinath,4,6.25,197713,Sakshi Chaudhary,1,5.0,39159, Unknown,427,6.54,38071,Ravi Varma,2,5.5,30920,6.22,459376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
1500,3563156,4.9,296477.0,10500000.0,3650,675101,0,1,0,0,0,0,0,0,0,0,0,0,2014,166,0,Anjaan,G.R. Venkatesh,2,6.0,0,Suriya,23,7.22,0,Samantha Ruth Prabhu,15,7.47,82034,Vidyut Jammwal,3,7.0,0,Yuvan Shankar Raja,63,7.13,0,Suresh,3,4.67,110426,6.58,192460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
1501,3920648,5.9,373271.0,1400000.0,97,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,157,0,Megha,Selvakumar,1,6.0,0,Ashwin Kakumanu,1,6.0,4776,Srushti Dange,1,6.0,81663,Angana Roy,1,6.0,120652,Ilaiyaraaja,76,7.53,0,Karthick Rishi,1,6.0,0,6.26,207091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1502,6363436,5.5,61590.0,1400000.0,2746,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,135,0,1971: Beyond Borders,Haneef Mohammed,2,5.5,0,Mohanlal,56,7.98,4963243,Allu Sirish,1,4.0,1177871,Arunoday Singh,4,5.75,0,Siddharth Vipin,4,6.0,1129,Major Ravi,1,4.0,0,5.54,6142243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1503,5543690,6.0,373271.0,140000.0,105,675101,1,0,0,0,0,0,0,0,0,0,0,0,2016,125,0,Game,A.M.R. Ramesh,1,6.0,0,Arjun Sarja,6,6.17,372032,Manisha Koirala,25,6.52,47845,Shaam,3,8.67,0,Ilaiyaraaja,76,7.53,0,A.M.R. Ramesh,1,6.0,0,6.82,419877,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
1504,4948632,7.2,373271.0,427000.0,1221,675101,0,0,0,0,0,0,0,0,0,0,1,0,2015,160,0,Rajkahini,Mahendra Soni,27,6.56,9790,Rituparna Sengupta,3,8.0,0,Lily Chakravarty,1,10.0,0,Parno Mittra,1,10.0,455865,Indraadip Dasgupta,15,7.13,0,Srijit Mukherji,15,7.6,0,8.22,465655,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1505,5495270,4.1,373271.0,1400000.0,147,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,137,0,Thirunaal,M. Senthil Kumar,1,6.0,0,Jiiva,12,5.67,0,Nayanthara,23,6.39,200416,Karunas,5,6.6,9101,Srikanth Deva,7,5.86,2636,Ramnath,2,6.0,0,6.09,212153,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1506,7512624,5.0,101358.0,1400000.0,440,675101,0,0,0,1,0,0,0,0,0,0,0,0,2018,149,0,Oru Nalla Naal Paarthu Soldren, Unknown,419,6.72,411821,Annayya,1,5.0,0,Viji Chandrashekhar,1,5.0,803,David,1,5.0,5252,Justin Prabhakaran,3,6.0,5314,P. Arumugakumar,1,5.0,5311,5.45,428501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1507,8011308,6.2,373271.0,1400000.0,171,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,136,0,Suttu Pidikka Utharavu,P.K. Ram Mohan,1,6.0,0,Myshkin,2,7.0,0,Suseenthiran,1,6.0,0,Vikranth,1,6.0,7108,Jakes Bejoy,8,7.63,0,Ramprakash Rayappa,2,7.0,2403,6.61,9511,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1508,6531872,6.7,373271.0,560000.0,469,675101,0,0,0,0,0,0,1,0,0,0,0,0,2017,120,0,Chaamp, Unknown,419,6.72,411821,Raj Chakraborty,1,6.0,1838597,Biplab Chatterjee,2,6.0,0,Chiranjit,1,6.0,0, Unknown,427,6.54,38071,Raj Chakraborty,13,6.77,1838597,6.34,4127086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,1562859,5.4,2067671.0,1400000.0,6792,1132192,0,0,0,0,0,0,0,0,0,1,0,0,2010,155,0,Golmaal 3,Dhilin Mehta,4,7.25,0,Mithun Chakraborty,31,6.39,0,Ajay Devgn,13,6.15,7777774,Kareena Kapoor,10,6.7,291975,Amar Mohile,29,6.21,0,Rohit Shetty,14,6.86,0,6.59,8069749,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1510,6689882,2.5,373271.0,1400000.0,158,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,162,0,Rangeela Raja,Pahlaj Nihalani,8,6.13,19,Govinda,45,5.84,738992,Mishika Chourasia,1,6.0,45130,Karan Aanand,2,7.0,31975,Ishwar Kumar,1,6.0,0,Sikander Bharti,5,6.2,0,6.2,816116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1511,5323640,6.3,186138.0,1400000.0,4860,675101,0,0,0,1,0,0,0,0,0,0,0,0,2017,155,0,Singam 3,Jithin Thorai,2,4.0,0,Suriya,23,7.22,0,Anushka Shetty,11,6.18,0,Shruti Haasan,3,5.0,18439809,Harris Jayaraj,36,7.42,465818,Hari,9,6.44,3469,6.04,18909096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
1512,9537082,6.1,18297.0,1400000.0,217,675101,0,1,0,0,0,0,0,0,0,0,0,0,2019,138,0,Ranarangam,Suryadevara Naga Vamsi,3,7.0,0,Sharwanand,1,5.0,1303737,Mahesh Achanta,2,5.0,85147,Kajal Aggarwal,5,6.6,23797141,Prashant Pillai,13,7.77,15409,Sudheer Varma,2,5.0,28840,6.06,25230274,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1513,2278074,3.8,373271.0,1400000.0,83,675101,0,0,0,0,0,0,0,0,0,0,0,0,2011,142,0,Manushya Mrugam,Vani Viswanathan,1,6.0,0,Aishwarya,1,6.0,0,Kollam Ajith,1,6.0,0,Harisree Asokan,2,7.0,493584, Unknown,427,6.54,38071,Baburaj,1,6.0,364,6.26,532019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
1514,7938416,6.1,373271.0,1400000.0,115,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,115,0,Sagaa,R. Selvakumar,1,6.0,0,Kishore,2,6.0,2973,Pandi,1,6.0,0,Prithivirajan,1,6.0,1455689,Shabir,3,5.33,0,Murugesh,1,6.0,0,5.89,1458662,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1515,8907844,6.3,373271.0,1400000.0,30,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,140,0,Kaagar,Sudhir Kolte,1,6.0,0,Shashank Shende,1,6.0,2,Shantanu Gangne,1,6.0,0,Mahesh Bhosale,1,6.0,0, Unknown,427,6.54,38071,Makarand Mane,1,6.0,0,6.09,38073,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1516,7099142,6.6,373271.0,1400000.0,94,675101,0,0,0,0,0,0,0,0,0,0,0,0,2017,140,0,Jawker Dhan,Ritum Jain,2,7.0,204,Arindol Bagchi,2,8.0,0,Rahul Banerjee,2,6.0,454817,Sabyasachi Chakrabarty,6,7.0,0, Unknown,427,6.54,38071,Sayantan Ghosal,3,7.33,0,6.98,493092,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,9390254,7.3,295472.0,1400000.0,131,675101,0,0,0,0,0,0,0,1,0,0,0,0,2019,127,0,Guddiyan Patole, Unknown,419,6.72,411821,Gurnam Bhullar,1,6.0,338996,Sonam Bajwa,4,6.25,549855,Tania,1,6.0,0, Unknown,427,6.54,38071,Vijay Kumar Arora,2,6.0,0,6.25,1338743,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1518,6342396,6.4,7957.0,91000.0,324,675101,0,0,0,0,0,0,0,0,1,0,0,0,2017,117,0,Keshava,Abhishek Nama,3,5.33,0,Vennela Kishore,1,5.0,1265921,Isha Koppikar,6,6.33,72414,Madhunandan,3,6.0,3194,Prashant Pillai,13,7.77,15409,Sudheer Varma,2,5.0,28840,5.91,1385778,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1519,1738293,7.2,373271.0,1400000.0,1784,675101,0,0,0,0,0,0,0,0,0,0,0,0,2010,120,0,Khichdi: The Movie,Sanket M. Vanzara,1,10.0,0,Supriya Pathak,2,9.0,0,Anang Desai,1,10.0,762,Rajeev Mehta,1,10.0,0,Raju Singh,32,6.22,0,Aatish Kapadia,1,10.0,0,9.2,762,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1520,5548032,7.4,58839.0,1400000.0,3061,675101,0,0,0,0,0,0,0,0,0,0,0,1,2016,143,0,Oppam,Antony Perumbavoor,11,7.09,0,Mohanlal,56,7.98,4963243,Samuthirakani,3,7.0,154638,Anusree,1,8.0,507350,Ron Ethan Yohann,2,8.0,0,Priyadarshan,38,7.5,307516,7.6,5932747,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1521,9468400,6.3,373271.0,1400000.0,385,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,156,0,Shah Jahan Regency,Srijit Mukherji,1,6.0,0,Abir Chatterjee,2,6.0,0,Parambrata Chattopadhyay,6,8.0,0,Anirban Bhattacharya,3,7.33,0,Anupam Roy,15,8.2,1207601,Srijit Mukherji,15,7.6,0,7.19,1207601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,5465216,7.4,373271.0,1400000.0,272,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,137,0,Mukunda Murari,N.M. Kumar,2,7.0,0,Upendra,6,9.0,274498,Sudeep,3,6.33,61786,P. Ravi Shankar,3,7.33,163147,Arjun Janya,10,6.4,48330,Nandakishore,2,7.0,0,7.18,547761,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1523,4990516,7.8,373271.0,1400000.0,928,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,119,0,Tu Hai Mera Sunday,Varun Shah,1,8.0,0,Barun Sobti,3,6.0,0,Shahana Goswami,2,6.5,1906,Pallavi Batra,1,8.0,1807,Amartya Rahut,3,6.67,0,Milind Dhaimade,1,8.0,0,7.2,3713,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
1524,5544662,3.5,373271.0,1493153.0,212,675101,0,0,0,0,0,0,1,0,0,0,0,0,2017,116,0,Sweetiee Weds NRI,Sharad Patel,1,6.0,0,Himansh Kohli,2,6.5,2314059,Zoya Afroz,1,6.0,0,Darshan Jariwala,2,6.5,1129,Arko Pravo Mukherjee,3,7.67,120325,Hasnain Hyderabadwala,1,6.0,661,6.45,2436174,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1525,8852620,6.9,373271.0,1400000.0,15,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,140,0,Thirudathey Papa Thirudathey, Unknown,419,6.72,411821,Shalini Balasundaram,1,6.0,11304,Kabil Ganesan,1,6.0,0,Yuvaraj Krishnasamy,1,6.0,745, Unknown,427,6.54,38071,Shalini Balasundaram,1,6.0,11304,6.21,473245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1526,2123129,7.2,373271.0,3080000.0,3607,675101,0,0,0,0,0,0,0,1,0,0,0,0,2012,145,0,3,Kasthuri Raja,1,10.0,0,Dhanush,18,7.5,4674104,Shruti Haasan,12,7.33,18439809,Prabhu,10,8.3,0,Anirudh Ravichander,14,7.5,3325008,Aishwarya Dhanush,1,10.0,256515,8.44,26695436,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1
1527,1830786,2.9,652756.0,1400000.0,2380,261156,0,0,0,0,0,0,0,0,0,0,1,0,2011,128,0,Rascals,Sanjay Dutt,1,7.0,842497,Ajay Devgn,67,6.91,7777774,Sanjay Dutt,17,6.29,842497,Kangana Ranaut,6,6.33,0,Sanjay Wandrekar,8,7.88,0,David Dhawan,36,6.08,2988629,6.75,12451397,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0
1528,5335394,6.6,8361.0,1400000.0,828,675101,0,0,0,0,1,0,0,0,0,0,0,0,2016,125,0,Kathakali,Vishal,6,7.0,321063,Vishal,15,6.13,321063,Catherine Tresa,5,6.0,0,Karunas,5,6.6,9101,Hiphop Tamizha Adhi,12,6.5,0,Pandiraj,5,6.4,39993,6.44,691220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
1529,1772872,5.1,381911.0,1400000.0,1788,127759,0,0,0,0,0,0,0,1,0,0,0,0,2011,135,0,Game,Ritesh Sidhwani,10,8.0,0,Abhishek Bachchan,15,6.27,5038152,Kangana Ranaut,5,5.8,0,Anupam Kher,31,6.71,1545012,Ram Sampath,12,7.25,111804,Abhinay Deo,3,6.33,0,6.73,6694968,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
1530,10215026,6.1,373271.0,1400000.0,62,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,140,0,Mon Jane na, Unknown,419,6.72,411821,Mimi Chakraborty,1,6.0,4737178,Yash Dasgupta,1,6.0,1470209,Shataf Figar,1,6.0,8159, Unknown,427,6.54,38071,Shagufta Rafique,1,6.0,0,6.21,6665438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,7523010,7.6,446792.0,1400000.0,1456,675101,0,0,0,0,0,1,0,0,0,0,0,0,2018,155,0,Koode,Vinod Unnithan,2,8.5,0,Prithviraj Sukumaran,18,7.17,3283158,Parvathy Thiruvothu,7,8.0,0,Atul Kulkarni,6,7.0,0,M. Jayachandran,7,8.0,0,Anjali Menon,3,8.67,1098384,7.89,4381542,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
1532,5326058,7.4,373271.0,1400000.0,18,675101,0,0,0,0,0,0,0,0,0,0,0,0,2011,140,0,One Room Kitchen,Purushottam Agarwal,1,8.0,0,Kishori Ambiye,2,8.0,0,Rakesh Bedi,7,6.14,0,Vijay Chavan,3,7.33,0,Ashok Patki,3,6.67,0,Mahesh Tillekar,1,8.0,267386,7.36,267386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1533,6722870,5.4,34697.0,1400000.0,348,675101,1,0,0,0,0,0,0,0,0,0,0,0,2017,142,0,Kadamban,B. Suresh,1,5.0,15,Arya,8,7.0,1016680,Catherine Tresa,5,6.0,0,Deep Raj Rana,1,5.0,12302,Yuvan Shankar Raja,63,7.13,0,N. Ragavan,1,5.0,0,5.86,1028997,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
1534,3334348,5.2,373271.0,1400000.0,430,675101,0,0,0,0,0,0,0,0,0,0,0,0,2014,131,0,Heartless,Alka Suman,1,6.0,0,Adhyayan Suman,1,6.0,60129,Ariana Ayam,1,6.0,5999577,Deepti Naval,3,6.33,84581,Gaurav Dagaonkar,1,6.0,0,Shekhar Suman,1,6.0,0,6.06,6144287,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1535,9343826,9.4,373271.0,602000.0,850,675101,0,0,1,0,0,0,0,0,0,0,0,0,2018,149,0,Ananthu V/S Nusrath,Chandra Thrimurthy,1,8.0,22250,Vinay Rajkumar,1,8.0,208994,Latha Hegde,1,8.0,2172072,P. Ravishankar,1,8.0,185149,Sunaad Gowtham,1,8.0,1366,Sudheer Shanbhogue,1,8.0,0,8.0,2589831,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1536,6782838,8.8,373271.0,1400000.0,73,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,140,0,Chumbak,Mohd Islam Shaikh,1,8.0,0,Sangram Desai,1,8.0,230,Sahil Jadhav,1,8.0,0,Swanand Kirkire,1,8.0,46371, Unknown,427,6.54,38071,Sandeep Modi,1,8.0,0,7.76,84672,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
1537,6169798,8.2,373271.0,140000.0,495,675101,0,0,0,0,0,0,0,0,0,0,1,0,2016,114,0,Rama Rama Re,Kolour Cinemas Kannada,1,8.0,0,Nataraj S. Bhat,1,8.0,0,Ninasam Bimbashri,1,8.0,0,Kadur Dharmanna,1,8.0,2363,Vaibhav Vasuki,1,8.0,0,Satyaprakash,1,8.0,0,8.0,2363,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1538,9742362,8.7,373271.0,280000.0,325,675101,0,0,0,0,0,0,1,0,0,0,0,0,2019,131,0,Mallesham,Venkat Siddareddy,3,8.67,0,Chakrapani Ananda,1,8.0,0,Jagadeesh Prathap Bandari,1,8.0,0,Jhansi,1,8.0,54513,Mark K. Robin,3,8.0,0,Raj Rachakonda,1,8.0,0,8.11,54513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1539,7208648,4.7,20571.0,1400000.0,300,675101,0,0,0,0,0,0,0,0,0,1,0,0,2017,134,0,Jawaan,Ravi Surneddi,3,7.33,0,Darbha Appaji Ambarisha,1,5.0,0,V. Jayaprakash,1,5.0,0,Srinivasa Rao Kota,10,6.9,16287,S. Thaman,43,6.53,345566,B.V.S. Ravi,1,5.0,4904,5.96,366757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1540,10081202,8.2,373271.0,1400000.0,38,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,133,0,Evvarikee Cheppoddu,Rakesh Varre,1,8.0,1348,Keshav Deepak,1,8.0,20775,Rakesh Varre,1,8.0,0,Gargeyi Yellapragada,1,8.0,0,Sanker Sharma,2,6.5,0,Basava Shankar Eeday,1,8.0,0,7.75,22123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1541,5849148,8.1,373271.0,1400000.0,1097,675101,0,0,0,0,0,0,0,0,0,0,0,0,2016,124,0,Appa,Samuthirakani,1,10.0,154638,Namo Narayana,1,10.0,0,Thambi Ramayya,2,9.0,0,Samuthirakani,6,7.5,154638,Ilaiyaraaja,76,7.53,0,Samuthirakani,2,8.0,154638,8.67,463914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1542,10948212,2.7,373271.0,1400000.0,6,675101,0,0,0,0,0,0,0,0,0,0,0,0,2019,121,0,En Kadhali Scene Podura, Unknown,419,6.72,411821,Shalu Chourasiya,1,6.0,14462,Mahesh Kumar,1,6.0,0,Manobala,3,5.67,0, Unknown,427,6.54,38071,Ram Sevva,1,6.0,432585,6.16,896939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1543,7867076,7.5,373271.0,1400000.0,355,675101,0,0,0,0,0,0,0,0,0,0,0,0,2018,138,0,Aapla Manus,Nana Patekar,2,8.0,0,Nana Patekar,18,6.94,0,Sumeet Raghvan,2,7.0,0,Iravati Harshe,1,8.0,0, Unknown,427,6.54,38071,Satish Rajwade,4,7.0,1011,7.25,39082,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
